X,Y,OBJECTID,ASSETID,TREEID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,HRMINTRST,WIRES,SP_SCIEN,SP_COMM,DBH,SIZE2UNIT,SIZE2CONF,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,FCODE,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.619053654,44.6702701790001,9566574,TRE136432,TRE136432,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,1,MM,2,OUT,,RAMP MAC-I RAMP FROM RAMP MAC-K RAMP TO RAMP MAC-R RAMP,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.59808591,44.651503829,9566575,TRE136527,TRE136527,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,6,MM,2,INS,,WILLOW ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6169901069999,44.665451289,9566576,TRE136165,TRE136165,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,5,MM,2,INS,,MEMORIAL DR FROM LADY HAMMOND RD TO LEEDS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596051382,44.6529287490001,9566577,TRE136543,TRE136543,TRE,HRM,,,WOOD,1,ROW,Y,N,PLAC,PLAC,3,MM,2,INS,,WILLOW ST FROM CLIFTON ST TO GLADSTONE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.621290755,44.6637347670001,9566578,TRE136323,TRE136323,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,2,MM,2,OUT,,WINDSOR ST RAMP FROM WINDSOR ST TO RAMP MAC-T RAMP,HRM,LCST,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5944892159999,44.6528152880001,9566579,TRE136607,TRE136607,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,CHARLES ST FROM ROBIE ST TO CLIFTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.614703804,44.6675190980001,9566580,TRE136232,TRE136232,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,6,MM,2,INS,,LEEDS ST FROM ROBIE ST TO HIGH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597031704,44.653082381,9566581,TRE136711,TRE136711,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,3,MM,2,INS,,NORTH ST FROM CLIFTON ST TO GLADSTONE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.609282407,44.6643919750001,9566582,TRE136810,TRE136810,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,2,MM,2,INS,,ROBIE ST FROM SEBASTIAN ST TO WELLS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.598567073,44.6604568600001,9566583,TRE139405,TRE139405,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,3,MM,2,INS,,RUSSELL ST FROM ISLEVILLE ST TO AGRICOLA ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6095036629999,44.6645854490001,9566584,TRE136808,TRE136808,TRE,HRM,,,WOOD,1,ROW,Y,Y,PINRES,PINRES,4,MM,2,INS,,ROBIE ST FROM SEBASTIAN ST TO WELLS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.615561451,44.652692867,9566585,TRE135941,TRE135941,TRE,HRM,,,WOOD,1,ROW,Y,N,LIST,LIST,1,MM,2,INS,,CONNAUGHT AVE FROM BAYERS RD TO ROSLYN RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.594320937,44.6530735870001,9566586,TRE136598,TRE136598,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,7,MM,2,INS,,CHARLES ST FROM ROBIE ST TO CLIFTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6140209179999,44.653576141,9566587,TRE135920,TRE135920,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,,M,2,INS,,ROSLYN RD FROM CONNOLLY ST TO BERESFORD RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.615597592,44.6676421020001,9566588,TRE136106,TRE136106,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,6,MM,2,INS,,HIGH ST FROM LEEDS ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596336014,44.6527296580001,9566589,TRE136540,TRE136540,TRE,HRM,,,WOOD,1,ROW,Y,N,CRMO_T,CRMO_T,3,MM,2,INS,,WILLOW ST FROM CLIFTON ST TO GLADSTONE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.622983995,44.663406953,9566590,TRE136282,TRE136282,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,1,MM,2,INS,,BAYNE ST FROM UNDER REVIEW UN TO MACKINTOSH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.593150345,44.6519502800001,9566591,TRE136874,TRE136874,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,6,MM,2,INS,,ROBIE ST FROM GARRICK LANE TO CHARLES ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.610116311,44.6650210240001,9566592,TRE136804,TRE136804,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,9,MM,2,INS,,ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.616176593,44.6532911,9566593,TRE136891,TRE136891,TRE,HRM,,,WOOD,1,ROW,Y,Y,QUPA,QUPA,4,MM,2,INS,,CONNAUGHT AVE FROM ROSLYN RD TO EDGEWOOD AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6185948259999,44.667857391,9566594,TRE136183,TRE136183,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,4,MM,2,INS,,MEMORIAL DR FROM LEEDS ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597126773,44.653017993,9566595,TRE136712,TRE136712,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,NORTH ST FROM CLIFTON ST TO GLADSTONE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6210516,44.6634467160001,9566596,TRE136358,TRE136358,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,2,MM,2,INS,,KEMPT RD AT LADY HAMMOND RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.617258286,44.6551755930001,9566597,TRE135958,TRE135958,TRE,HRM,,,WOOD,1,ROW,Y,N,FASY,FASY,1,MM,2,INS,,CONNAUGHT AVE FROM REGENT RD TO CHESTER AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.613708408,44.6673523970001,9566598,TRE136022,TRE136022,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,2,MM,2,INS,,ROBIE ST FROM NORMANDY DR TO LEEDS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.622246154,44.6637247630001,9566599,TRE136271,TRE136271,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,1,MM,2,INS,,BAYNE ST FROM UNDER REVIEW UN TO MACKINTOSH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6007085919999,44.6503335730001,9566600,TRE136753,TRE136753,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,DUBLIN ST FROM WILLOW ST TO NORTH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.615646295,44.6687020540001,9566601,TRE136007,TRE136007,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,7,MM,2,INS,,ROBIE ST FROM LEEDS ST TO HIGH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.608845123,44.6639605350001,9566602,TRE136816,TRE136816,TRE,HRM,,,WOOD,1,ROW,Y,Y,QUPA,QUPA,2,MM,2,INS,,ROBIE ST FROM SEBASTIAN ST TO WELLS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596974952,44.653254845,9566603,TRE136705,TRE136705,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,NORTH ST FROM CLIFTON ST TO GLADSTONE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.61539178,44.6528332450001,9566604,TRE135930,TRE135930,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,ROSLYN RD FROM GLENDALE RD TO CONNAUGHT AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6138678259999,44.666110148,9566605,TRE136081,TRE136081,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,7,MM,2,INS,,NORMANDY DR FROM HIGH ST TO BRIGHT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.623043589,44.662816622,9566606,TRE136376,TRE136376,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,1,MM,2,INS,,BEDFORD HWY RAMP,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6086357299999,44.662730724,9566607,TRE136859,TRE136859,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACSA2,ACSA2,5,MM,2,INS,,PRESCOTT ST FROM MERKEL ST TO CABOT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.609685069,44.6646636850001,9566608,TRE136806,TRE136806,TRE,HRM,,,WOOD,1,ROW,Y,Y,DIVIR,DIVIR,1,MM,2,INS,,ROBIE ST FROM SEBASTIAN ST TO WELLS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.609698269,44.664542768,9566609,TRE136822,TRE136822,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,4,MM,2,INS,,ROBIE ST FROM SEBASTIAN ST TO WELLS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5949943209999,44.6514162920001,9566610,TRE136674,TRE136674,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,5,MM,2,INS,,HUNTER ST FROM CUNARD ST TO CHARLES ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6092075509999,44.6642075170001,9566611,TRE136819,TRE136819,TRE,HRM,,,WOOD,1,ROW,Y,Y,QUPA,QUPA,2,MM,2,INS,,ROBIE ST FROM SEBASTIAN ST TO WELLS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595924575,44.652073848,9566612,TRE136579,TRE136579,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,GLADSTONE ST FROM CHARLES ST TO WILLOW ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.617300445,44.667903606,9566613,TRE136046,TRE136046,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,1,MM,2,INS,,BASINVIEW DR FROM BRIGHT ST TO BRIGHT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.614421452,44.666814038,9566614,TRE136099,TRE136099,TRE,HRM,,,WOOD,1,ROW,Y,N,ACSA2,ACSA2,3,MM,2,INS,,HIGH ST FROM NORMANDY DR TO LEEDS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.615559522,44.666894595,9566615,TRE136238,TRE136238,TRE,HRM,,,WOOD,1,ROW,Y,N,FASY,FASY,3,MM,2,INS,,LEEDS ST FROM HIGH ST TO BRIGHT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.618831191,44.670352646,9566616,TRE136437,TRE136437,TRE,HRM,,,WOOD,1,ROW,Y,N,PIPU,PIPU,1,MM,2,INS,,RAMP MAC-I RAMP FROM RAMP MAC-K RAMP TO RAMP MAC-R RAMP,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.599814076,44.6511115120001,9566617,TRE136737,TRE136737,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,1,MM,2,INS,,NORTH ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6139971599999,44.653719584,9566618,TRE135940,TRE135940,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,ROSLYN RD FROM CONNOLLY ST TO BERESFORD RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.592951838,44.6515900810001,9566619,TRE136885,TRE136885,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,3,MM,2,INS,,ROBIE ST FROM WEST ST TO GARRICK LANE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5999058639999,44.650076084,9566620,TRE136489,TRE136489,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,7,MM,2,INS,,WILLOW ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597519196,44.652881103,9566621,TRE136719,TRE136719,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,1,MM,2,INS,,NORTH ST FROM GLADSTONE ST TO WINDSOR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6006080779999,44.650408209,9566622,TRE136747,TRE136747,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,DUBLIN ST FROM WILLOW ST TO NORTH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6030541759999,44.6611093660001,9566623,TRE139916,TRE139916,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,7,MM,2,INS,,KANE ST FROM AGRICOLA ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6084882929999,44.6632283390001,9566624,TRE136838,TRE136838,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,6,MM,2,INS,,CABOT ST FROM ROBIE ST TO PRESCOTT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6183725449999,44.667179678,9566625,TRE136225,TRE136225,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,5,MM,2,INS,,MEMORIAL DR FROM LEEDS ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.623094147,44.6627336820001,9566626,TRE136371,TRE136371,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,1,MM,2,INS,,BEDFORD HWY,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6162878869999,44.6660436020001,9566627,TRE136199,TRE136199,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,BASINVIEW DR FROM LADY HAMMOND RD TO LEEDS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.598321395,44.651190049,9566628,TRE136477,TRE136477,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,3,MM,2,INS,,WILLOW ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.616929254,44.6658877020001,9566629,TRE136196,TRE136196,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,6,MM,2,INS,,LEEDS ST FROM BASINVIEW DR TO MEMORIAL DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6315319879999,44.663153858,9566630,TRE136446,TRE136446,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,1,MM,2,INS,,RAMP FVO DV-B RAMP FROM RAMP FVO K-DV RAMP TO BEDFORD HWY,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595939285,44.6534698720001,9566631,TRE136688,TRE136688,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,CLIFTON ST FROM WILLOW ST TO NORTH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.602009251,44.649553736,9566632,TRE136757,TRE136757,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,1,MM,2,INS,,NORTH ST FROM DUBLIN ST TO OXFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.61938135,44.6702343590001,9566633,TRE136419,TRE136419,TRE,HRM,,,WOOD,1,ROW,Y,N,CATO,CATO,2,MM,2,INS,,RAMP MAC-R RAMP FROM RAMP MAC-M RAMP TO RAMP MAC-I RAMP,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6007461459999,44.65887617,9566634,TRE139635,TRE139635,TRE,HRM,,,WOOD,1,ROW,Y,N,QUPA,QUPA,3,MM,2,INS,,RUSSELL ST FROM AGRICOLA ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.616891241,44.6676022,9566635,TRE136062,TRE136062,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,1,MM,2,INS,,BRIGHT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5952389129999,44.6533526650001,9566636,TRE136563,TRE136563,TRE,HRM,,,WOOD,1,ROW,Y,Y,BUROAK,QUMA1,3,MM,2,INS,,WILLOW ST FROM ROBIE ST TO CLIFTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.617859256,44.6664229310001,9566637,TRE136220,TRE136220,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,7,MM,2,INS,,MEMORIAL DR FROM LEEDS ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6192666699999,44.6589354750001,9566638,TRE135975,TRE135975,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,1,MM,2,INS,,CONNAUGHT AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.611722328,44.6539695380001,9566639,TRE135911,TRE135911,TRE,HRM,,,WOOD,1,ROW,Y,Y,OSVI,OSVI,2,MM,2,INS,,BAYERS RD FROM OXFORD ST TO CONNOLLY ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6223649839999,44.66367201,9566640,TRE136273,TRE136273,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,1,MM,2,INS,,BAYNE ST FROM UNDER REVIEW UN TO MACKINTOSH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.594058232,44.6531124250001,9566641,TRE136603,TRE136603,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,CHARLES ST FROM ROBIE ST TO CLIFTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596958684,44.6510980580001,9566642,TRE136626,TRE136626,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,4,MM,2,INS,,CHARLES ST FROM WINDSOR ST TO ST MATTHIAS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.600080357,44.6498524190001,9566643,TRE136494,TRE136494,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,DUBLIN ST FROM CHEBUCTO RD TO WILLOW ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.622820165,44.66310729,9566644,TRE136293,TRE136293,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,1,MM,2,INS,,BAYNE ST RAMP AT BAYNE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6186680929999,44.668240509,9566645,TRE136228,TRE136228,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,4,MM,2,INS,,MEMORIAL DR FROM LEEDS ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5977146559999,44.6527488570001,9566646,TRE136721,TRE136721,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,2,MM,2,INS,,NORTH ST FROM GLADSTONE ST TO WINDSOR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597047333,44.6510327730001,9566647,TRE136627,TRE136627,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,CHARLES ST FROM WINDSOR ST TO ST MATTHIAS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.594921923,44.6537234370001,9566648,TRE136553,TRE136553,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,1,MM,2,INS,,WILLOW ST FROM ROBIE ST TO CLIFTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.610923251,44.6641555850001,9566649,TRE136795,TRE136795,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,JOHN PARR DR FROM PRESCOTT ST TO LADY HAMMOND RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.611728462,44.6659715370001,9566650,TRE136033,TRE136033,TRE,HRM,,,WOOD,1,ROW,Y,N,ACSA2,ACSA2,2,MM,2,INS,,ROBIE ST FROM HILLSIDE AVE TO NORMANDY DR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595976881,44.6529887450001,9566651,TRE136544,TRE136544,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,WILLOW ST FROM CLIFTON ST TO GLADSTONE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6217937879999,44.663359063,9566652,TRE136333,TRE136333,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,1,MM,2,OUT,,WINDSOR ST RAMP FROM WINDSOR ST TO RAMP MAC-T RAMP,HRM,LCST,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.602981332,44.6611638900001,9566653,TRE139917,TRE139917,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,7,MM,2,INS,,KANE ST FROM AGRICOLA ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595054462,44.651268605,9566654,TRE136663,TRE136663,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,8,MM,2,INS,,HUNTER ST FROM CUNARD ST TO CHARLES ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5948273289999,44.653790239,9566655,TRE136554,TRE136554,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,1,MM,2,INS,,WILLOW ST FROM ROBIE ST TO CLIFTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
