CMANAME,date,count,mean,median,max,min,stdDev
Montreal,2024-07-14T17:31:31,226,0.14953392294074225,0.14982855886639415,0.15043495595465511,0.14779716730111547,8.24877992566407E-4
Ottawa,2024-07-14T17:31:31,2555,0.14793802918367077,0.1479894459372625,0.15001851320277038,0.1456475704907755,7.57520405822522E-4
Winnipeg,2024-07-14T17:31:31,795,0.15205843089275795,0.1521461639384877,0.1534617394209963,0.15077006816851612,6.24875102492816E-4
Vancouver,2024-07-14T19:13:01,196,0.14760651089995555,0.1473519589992862,0.15017747879044646,0.14687892794592425,7.082798358837305E-4
Winnipeg,2024-07-14T19:13:01,136,0.152228682282769,0.15211395324500152,0.153252256692004,0.15124841034399944,6.34945200308339E-4
Vancouver,2024-07-14T20:54:31,196,0.1466913037250908,0.1471289083920631,0.14742569625404156,0.14542332291574983,7.405862435595241E-4
Halifax,2024-07-15T15:30:58,1,0.14507893697519833,0.14507893697519833,0.14507893697519833,0.14507893697519833,0.0
Halifax,2024-07-15T17:12:27,862,0.14594437091052015,0.14584899629717044,0.14706651866450687,0.1448638737200499,5.12198204706901E-4
Montreal,2024-07-15T17:12:27,122,0.14542397493194645,0.14545389284765306,0.14680519700044145,0.14438097178929898,5.488702768871492E-4
Ottawa,2024-07-15T17:12:27,284,0.1424908451001533,0.14254092587782624,0.144970744848351,0.14113697409623854,7.88109640780269E-4
Calgary,2024-07-15T18:53:57,1224,0.14376316683980064,0.14418615511541483,0.14529696106936826,0.1405754536391708,9.012811196993575E-4
Calgary,2024-07-15T20:35:26,193,0.14167433316431116,0.14165747668503387,0.14283421635642005,0.14099815487834383,5.618376842549333E-4
Vancouver,2024-07-15T20:35:26,196,0.13972248689161496,0.13996130118352507,0.14174707233899797,0.1382203549144963,8.171598728203466E-4
Halifax,2024-07-16T16:53:22,73,0.1479740919543167,0.14831832515434878,0.14868090853949542,0.14685702323901495,6.159207692413068E-4
Calgary,2024-07-16T18:34:52,1250,0.1370171339714596,0.13691974613632568,0.13835470378423767,0.13609160482857152,4.717543013598924E-4
Winnipeg,2024-07-16T18:34:52,41,0.16974210639963166,0.16962027977180688,0.1701882481576182,0.16928856107060608,3.9976855208511753E-4
Calgary,2024-07-16T20:16:21,163,0.13927087678408936,0.13973105356714088,0.14059789478804113,0.13710972918782655,9.247217929147888E-4
Vancouver,2024-07-16T20:16:21,196,0.1416654184564207,0.1418198438820067,0.14266781508938087,0.14004723727687224,6.778197083562611E-4
Halifax,2024-07-17T16:34:18,84,0.14375323856233052,0.14371697254648202,0.1458848863841106,0.1428201323642234,8.847606981236231E-4
Toronto,2024-07-17T16:34:18,151,0.14214461223045102,0.14231383800505923,0.14295938611040407,0.1411507293285339,5.023643285500094E-4
Calgary,2024-07-17T19:57:17,1065,0.13630149133212907,0.1361753026364933,0.13905556467584443,0.1342787742613105,9.339829144748035E-4
Vancouver,2024-07-17T19:57:17,28,0.14410195105158125,0.1437028455974484,0.1453198194505364,0.1434612435071836,8.337128156703014E-4
Winnipeg,2024-07-18T17:56:43,617,0.14479317643091602,0.14484590605966105,0.14670641720299174,0.14329810440532983,6.135836115189738E-4
Calgary,2024-07-18T19:38:13,518,0.14028114378210874,0.14039503665669603,0.14215856790546694,0.1381847411393535,8.344260457607138E-4
Vancouver,2024-07-18T19:38:13,196,0.14179633486759288,0.14201842974914344,0.14329832792297684,0.14069226384145708,5.156870760404874E-4
Winnipeg,2024-07-18T19:38:13,243,0.14837385497900255,0.14830805361270655,0.14884413778792124,0.14734811757783417,3.52951464278315E-4
Halifax,2024-07-19T15:56:08,936,0.14563457589850654,0.1459768352713817,0.14818441867838555,0.14258058136931212,0.0016212511770207513
Halifax,2024-07-19T17:37:38,944,0.14781947762386602,0.14764832286276786,0.149997088143529,0.14579800450752173,7.15930893012068E-4
Montreal,2024-07-19T17:37:38,309,0.1600075971083406,0.16003472839598276,0.1616543531418958,0.15784052014355432,8.046118025361871E-4
Ottawa,2024-07-19T17:37:38,1241,0.1591546932135757,0.1590076065409015,0.16148348152653602,0.15746307373040216,8.677286618545038E-4
Toronto,2024-07-19T17:37:38,432,0.15612495302726737,0.15611926555507094,0.15903598070155586,0.1544262170790973,9.214334891171311E-4
Calgary,2024-07-19T19:19:07,290,0.13316397086029483,0.13341077952994884,0.1348514197742519,0.13146986067269664,6.636951180157444E-4
Vancouver,2024-07-19T19:19:07,196,0.14456749492991786,0.1448658717239175,0.14537510275866894,0.1438007056710325,5.79869845409985E-4
Vancouver,2024-07-19T21:00:37,196,0.14488176799322988,0.14492730796335765,0.14540149271502706,0.14377136528474402,4.025423020481468E-4
Halifax,2024-07-20T15:37:04,1061,0.15252506555257714,0.15262262608489022,0.15472891926780888,0.1510051991441842,0.0010225057526716715
Halifax,2024-07-20T17:18:33,1160,0.15138808908690943,0.15146668920548714,0.15312741696849852,0.14975148439395033,8.58921736526824E-4
Montreal,2024-07-20T17:18:33,115,0.1549541014712326,0.15468514586396795,0.1571041774363794,0.1539955586194341,9.618004835202309E-4
Ottawa,2024-07-20T17:18:33,554,0.1553865518301525,0.1553212346865779,0.1588781923056741,0.15258679655768168,0.001286106815402243
Toronto,2024-07-20T17:18:33,119,0.14893206712341242,0.14913018973951567,0.15133684873585287,0.14754708111279924,8.949433990787883E-4
Calgary,2024-07-20T19:00:02,2,0.14101412947625389,0.14102799441491776,0.14102799441491776,0.1409765481951387,2.5723109818895745E-5
Vancouver,2024-07-20T20:41:32,196,0.13767881926242756,0.13791001741903897,0.1384813318020421,0.13546162843698495,6.524709474559463E-4
Halifax,2024-07-21T15:17:58,375,0.1528621972511962,0.15302420822049034,0.1539855230884991,0.1517680138348285,5.437112601010637E-4
Halifax,2024-07-21T16:59:28,777,0.1535172274655957,0.15352235288772365,0.1556900590659258,0.15119276940810167,9.65869713064652E-4
Montreal,2024-07-21T16:59:28,285,0.17765491637691483,0.17780703003611908,0.17893977377370876,0.17577557265751081,7.905375031769216E-4
Ottawa,2024-07-21T16:59:28,2586,0.16374692655198256,0.1635024300113154,0.1675374954940561,0.16055937111370927,0.001488237850523218
Calgary,2024-07-21T20:22:28,47,0.1318644161082699,0.1315766572953701,0.1327018023414515,0.13157665729506623,3.8043028508414294E-4
Halifax,2024-07-22T16:40:22,1430,0.15703150413690578,0.15718233837954132,0.16002312302605393,0.15362528316545596,0.0013474633613781621
Montreal,2024-07-22T16:40:22,236,0.1559058733596944,0.15569286048412534,0.15781964361678483,0.15472043127137777,7.911730279246515E-4
Ottawa,2024-07-22T16:40:22,3398,0.1551833627872242,0.15519839708182895,0.15736791491524194,0.15338571369641493,8.029729613394685E-4
