CMANAME,date,count,mean,median,max,min,stdDev
Ottawa,2024-06-05T18:03:14,3546,-0.14748334765876786,-0.13777164421541693,0.5510657429698917,-0.6685603260998554,0.21799184147690245
Toronto,2024-06-05T18:03:14,799,-0.6422676881856333,-0.6305437837688965,-0.3320609629151474,-0.9256960749632523,0.14125411501234375
Winnipeg,2024-06-05T18:03:14,795,-0.5779978398960326,-0.5018844573703191,-0.3798097074028706,-1.2707134485253486,0.2383566384191204
Calgary,2024-06-05T19:44:44,1250,0.556798047326763,0.5688149025406026,1.1796820163739632,-0.0650267795296283,0.25980243915560985
Vancouver,2024-06-05T19:44:44,196,-1.1662003049051994,-0.9999380517294603,-0.30894926190338523,-2.4445838928192782,0.6132538903276138
Winnipeg,2024-06-05T19:44:44,795,0.21993112351451818,0.30281022364900917,0.8292213082319239,-0.31014624238035543,0.3435047959146788
Vancouver,2024-06-05T21:26:13,196,0.05258423145175426,-0.11103715368990522,0.5307975411424642,-0.44446265697559145,0.32388391769751446
Halifax,2024-06-06T16:02:43,1430,-0.8958777149270041,-0.9020116982938721,-0.3283129632470292,-1.447723507881581,0.26668549423621873
Montreal,2024-06-06T16:02:43,459,-1.0201366815994386,-1.0342902460728394,-0.6408560276028784,-1.382127761841218,0.21078573548153115
Halifax,2024-06-06T17:44:14,297,0.9431810948150645,0.7827671766281303,1.875054167044657,-0.055655945092455666,0.7033975469256046
Montreal,2024-06-06T17:44:14,459,-0.5549601354354251,-0.597329110245345,-0.1710088998078577,-0.661253690720059,0.11805078300298821
Ottawa,2024-06-06T17:44:14,3546,-0.4240101215383122,-0.46141058948593283,0.7460398077969911,-1.4625024795546826,0.4375810964134418
Toronto,2024-06-06T17:44:14,799,-0.286919377749083,-0.30901270881178355,0.3984808027748271,-1.011136889458712,0.21399104347515982
Winnipeg,2024-06-06T17:44:14,795,-0.7650885156490179,-0.763907664038464,-0.3280651271340533,-1.8110442161559641,0.19837092345774146
Calgary,2024-06-06T19:25:44,1250,0.39329034751888864,0.4046698368515024,0.9444795250902907,-0.2583829164505748,0.21145700046030405
Vancouver,2024-06-06T19:25:44,196,-0.39297364843972993,-0.3844946023607944,-0.3605036437504477,-0.8810679912563413,0.07242243654523522
Winnipeg,2024-06-06T19:25:44,795,-0.20402329424808632,-0.25750472553199977,0.2878184020521235,-1.4165948629373282,0.185266644920884
Vancouver,2024-06-06T21:07:13,196,0.11396218514395012,0.15417841230266574,0.2629106342795369,-0.2108502686024319,0.12475267532030486
Halifax,2024-06-07T15:43:45,1430,-1.3502346787660569,-1.422826770382161,0.04544274881481616,-2.321613073350595,0.43510543738037916
Halifax,2024-06-07T17:25:15,1430,-0.38409598198585854,-0.4174098056876261,0.6710556149482572,-1.0867242813117821,0.3723429207527857
Montreal,2024-06-07T17:25:15,459,-0.5073323896235883,-0.5339303075444588,0.09490779042250481,-1.038677692413306,0.3113667836946661
Ottawa,2024-06-07T17:25:15,3546,-0.9083569298357187,-0.9301524651995624,0.7318824529652859,-2.6952278614062717,0.6623874561362141
Toronto,2024-06-07T17:25:15,799,-0.6192423283171207,-0.4736935337549035,0.629898190498785,-2.3144042491928754,0.7015878628819641
Winnipeg,2024-06-07T17:25:15,795,-1.0336061546758712,-1.0503898578995483,-0.4624695780558571,-1.863841772080749,0.294949987710702
Calgary,2024-06-07T19:06:45,1250,0.029524961150198994,0.0724391717142585,0.46889004111340954,-0.86341166496179,0.2532201587957554
Vancouver,2024-06-07T19:06:45,196,0.32256356272117337,0.306798900457258,0.43303763866502404,0.1784155517814363,0.058571981550972256
Winnipeg,2024-06-07T19:06:45,795,-0.2248164989568296,-0.32391488391891515,0.7887899875646291,-0.851674020291225,0.3823611529650906
Calgary,2024-06-07T20:48:14,1250,0.5865827300206784,0.6387525796890429,0.8548655509964098,0.08845872431982674,0.18164932103196615
Vancouver,2024-06-07T20:48:14,196,0.23666754259873793,0.2940268916523317,0.4387868642814895,-0.21307948231718354,0.20371276196962396
Halifax,2024-06-08T15:24:45,1430,-1.0169283626202381,-1.0145508152561333,-0.7339736819261237,-1.6266808509837842,0.1339340642792955
Halifax,2024-06-08T17:06:16,1430,-0.25558750673019287,-0.2593918240907815,0.23036366701141936,-0.7235937714581695,0.20603372037617002
Montreal,2024-06-08T17:06:16,459,-1.0239351171210473,-0.9490731063379894,-0.665014326572137,-1.9743674993528588,0.23870364612668687
Ottawa,2024-06-08T17:06:16,3546,-1.2778505986684736,-1.3809888720898822,0.40334722399739337,-2.8169518248943395,0.7533331822577065
Toronto,2024-06-08T17:06:16,799,-1.660082992208666,-1.6574154704148178,-1.1870807409276736,-1.9231090545667517,0.14047352809083208
Calgary,2024-06-08T18:47:45,1250,-1.1639387417176332,-1.157860457651499,-0.8396739363660087,-1.6729756593734297,0.21607250971721298
Toronto,2024-06-08T18:47:45,332,-0.1304578423412045,-0.1828552853675551,0.124561175704088,-0.3851929405240783,0.155356679033391
Winnipeg,2024-06-08T18:47:45,795,-0.40440480734621886,-0.3630627613181425,0.4487792253497348,-1.007475614548422,0.322219641975952
Calgary,2024-06-08T20:29:15,1250,-0.6224474347218591,-0.5652563294774401,-0.15257871150951813,-1.0663646459598637,0.2295160921011271
Vancouver,2024-06-08T20:29:15,196,0.12322727942038222,0.17870030685299287,0.34330800175728526,-0.4251004508350914,0.22962604293416275
Halifax,2024-06-09T16:47:16,1430,-0.8770864984538668,-0.8891321214968094,-0.3086985647675836,-1.4907946586619136,0.27400756511375857
Montreal,2024-06-09T16:47:16,459,-0.9945710695317382,-0.7422495186381296,-0.15328642725938038,-3.183567285537646,0.6413514603982581
Ottawa,2024-06-09T16:47:16,3546,-1.2269086522597186,-1.1154763758388533,-0.26405906677234925,-2.816704034807234,0.690550858506625
Toronto,2024-06-09T16:47:16,799,-1.1067814009393462,-1.0187066165577534,-0.5024068355558178,-1.8660768270511183,0.3568756845738518
Calgary,2024-06-09T18:28:46,1250,-0.7620130135230491,-0.6502760707423152,-0.4428945481771778,-1.5875181789906527,0.2919028183323113
Ottawa,2024-06-09T18:28:46,3546,-0.2405500064451368,-0.24237238644075343,0.6924622090425463,-1.548928856849497,0.449391335301505
Toronto,2024-06-09T18:28:46,799,-0.29847935905827266,-0.2888703227191636,0.07688311487441579,-0.6046625971800165,0.17808088927667431
Winnipeg,2024-06-09T18:28:46,795,-0.12659540032712457,-0.07834550075214251,0.2826537787916219,-0.6988823505882908,0.24851983289746168
Calgary,2024-06-09T20:10:15,1250,-0.2466081893598317,-0.2668510871612257,0.33039522171056424,-0.966558456422636,0.3723260943320443
Vancouver,2024-06-09T20:10:15,196,-0.17107701087614363,-0.11605589033601549,0.06737132370484065,-0.6204698681838106,0.20971929129191721
Halifax,2024-06-10T16:28:15,1430,-1.1586905815120379,-1.2256479612794873,0.343812346458534,-1.9655963182462852,0.4901966628605022
Montreal,2024-06-10T16:28:15,459,-1.3975824551433929,-1.361891706383615,-0.7921647429459733,-1.927556872369184,0.2927051390669353
Ottawa,2024-06-10T16:28:15,3546,-1.1967896116621206,-1.1064196394233599,-0.6132587194437705,-2.3299660682701484,0.3773865277516644
Toronto,2024-06-10T16:28:15,799,-0.775365479333786,-0.7925567302535486,-0.4948309659953816,-1.7768197984980891,0.19811979363939147
Montreal,2024-06-10T18:09:45,459,0.3239624269908037,0.318033561958264,0.9600925719761719,-0.050899729132703096,0.27067701367905744
Ottawa,2024-06-10T18:09:45,3546,-0.34354768821448844,-0.4091084995178107,0.3226535022260977,-0.7016717195515688,0.24131364165167163
Toronto,2024-06-10T18:09:45,799,-0.9021491068388969,-0.8542251246032193,-0.3620389103891954,-1.5259954929362296,0.23607830949558103
Winnipeg,2024-06-10T18:09:45,795,-1.211363792333933,-1.1744608299941455,-0.4760757982728852,-1.8526124465331784,0.3474629236207314
Calgary,2024-06-10T19:51:15,1250,-0.4954686666793848,-0.5211208737181307,0.3242964148520052,-1.5827929973618096,0.40722380700083205
Vancouver,2024-06-10T19:51:15,196,-0.6422228688648629,-0.6436047473249095,-0.3126946687694543,-1.289616346359624,0.22097256166246856
Winnipeg,2024-06-10T19:51:15,795,-0.05740678704697906,-0.006080516775292915,0.06353650987152652,-0.24342282116420122,0.08827020457393348
Vancouver,2024-06-10T21:32:45,196,0.27350840784070934,0.3277573405324898,0.45436179637990615,0.052206691032963305,0.1005182552528116
Halifax,2024-06-11T16:09:16,1430,-1.256089720731409,-1.3045800597738781,0.5653153061870646,-2.3993984569635542,0.34689784524912737
Montreal,2024-06-11T16:09:16,459,-0.9680830303304687,-0.998902237429723,-0.614052796819889,-1.3982814550409393,0.18868323228962364
Ottawa,2024-06-11T16:09:16,3330,-0.7487140306941116,-0.7065051674777373,-0.14842019975173187,-1.7357351779949677,0.3058846956718313
Montreal,2024-06-11T17:50:45,459,-0.30124310176073593,-0.21385315747444378,0.10540734231479261,-0.9318960309037929,0.24062378567271392
Ottawa,2024-06-11T17:50:45,3546,-0.45830355571248954,-0.4349640140222738,-0.009076524525873349,-1.4936405420318255,0.25358333646119235
Toronto,2024-06-11T17:50:45,799,-0.5735646633388551,-0.5991691559553131,0.16469599306594726,-1.5991885662094822,0.4318060843997113
Winnipeg,2024-06-11T17:50:45,795,-1.8355787854001828,-1.7377078006406363,-1.1088463067999303,-3.1538166999813364,0.4476970874242908
Calgary,2024-06-11T19:32:16,1250,-0.41746862037382304,-0.32002153075235495,0.33543175458968383,-1.6757527589828098,0.48273665570430446
Vancouver,2024-06-11T19:32:16,196,-2.29010136226954,-2.2302503285975828,-2.0689441299057467,-3.0534431359992666,0.22143428099318582
Winnipeg,2024-06-11T19:32:16,795,-0.001957745277567751,-0.021652140901451192,0.6279951930050399,-0.5993525385860748,0.37126380865273634
Vancouver,2024-06-11T21:13:46,196,-0.3159854532274623,-0.39110896056805244,0.09768712520616926,-1.4924815893189443,0.38519869636536047
Halifax,2024-06-12T15:50:15,1430,-1.6382794048298381,-1.3653106825967047,-1.1459270594349484,-2.60388970375321,0.48172311341834184
Halifax,2024-06-12T17:31:45,1430,0.06179236815052543,0.24300849376285197,0.9285547733313269,-1.2129435943183482,0.6609521057888782
Montreal,2024-06-12T17:31:45,459,-0.08399869978045753,0.12917221496656736,0.4820677340033984,-1.45561969280343,0.4891643390615689
Ottawa,2024-06-12T17:31:45,3546,-0.7949907581873745,-0.8172200248546411,0.5607913732532541,-2.144162893296762,0.5902360358435419
Toronto,2024-06-12T17:31:45,799,-0.3512030136513587,-0.34921929412292063,-0.07665019482374014,-0.6699853539473547,0.12998521943430166
Winnipeg,2024-06-12T17:31:45,795,-0.31002366667381537,-0.20055873469027338,-0.16223801672445307,-0.7278278011021548,0.1736915712818769
Calgary,2024-06-12T19:13:15,1250,-0.4030684825995913,-0.3608973497283643,0.2662084698679957,-1.1918715238592592,0.3475659156634884
Vancouver,2024-06-12T19:13:15,196,-2.0421728678691173,-2.056655901674782,-1.126803002465142,-2.962288141253831,0.5753219521485381
Winnipeg,2024-06-12T19:13:15,795,0.31058898928085926,0.33588273821451253,0.6450338363649317,-0.006628993898629401,0.15734301858324465
Calgary,2024-06-12T20:54:45,1250,0.4309702366859958,0.4965233972738627,0.9585657715814656,0.07268550246945081,0.19067032012207255
Vancouver,2024-06-12T20:54:45,196,-0.32711735160568367,-0.26269428472389206,0.1224831491710087,-0.8361006855101971,0.2179190578555907
Halifax,2024-06-13T15:31:15,1430,-0.972801357137875,-0.9237904349360389,-0.07839761674397697,-1.3403658126506597,0.29118882972122306
Halifax,2024-06-13T17:12:45,1430,-0.505139661983659,-0.5631232441978569,0.08216519653802798,-0.9179085493087557,0.16304609686750143
Montreal,2024-06-13T17:12:45,459,-0.9042735088944739,-0.9111021878904983,-0.2216974115085126,-1.2185192108157803,0.10890662930286431
Ottawa,2024-06-13T17:12:45,3546,-0.4951099191578384,-0.5085036472775267,0.5673312544826593,-1.6189359426509542,0.4167059233708811
Toronto,2024-06-13T17:12:45,799,-1.3067014432155077,-1.266194106444947,-1.1244106292715361,-1.970000028610184,0.15292179297573338
Calgary,2024-06-13T18:54:15,1250,-0.13771425514254107,-0.11781083564432591,0.13085272908234277,-0.5487350225458473,0.17770278932908773
Winnipeg,2024-06-13T18:54:15,795,-0.7154264666044996,-0.9299660420821879,0.5530673265460956,-1.6250213384632972,0.5521318134204322
Calgary,2024-06-13T20:35:45,1250,0.5020352651816438,0.5127342346482086,0.771265029908065,0.18172226846182987,0.14717525387121133
Vancouver,2024-06-13T20:35:45,196,0.0737235339673155,0.16735576680759134,0.28717187047056325,-0.5178041458135512,0.2602423411476642
Halifax,2024-06-14T16:53:44,1430,-0.44710293858794076,-0.49045087557426,0.021094474941506583,-0.852909326553931,0.15816606032620179
Montreal,2024-06-14T16:53:44,459,-0.8798326019485536,-0.936061313465916,-0.2850771546362625,-1.366256356240258,0.2672854113758002
Ottawa,2024-06-14T16:53:44,3546,-1.4455491920727466,-1.5377589316851152,0.5199624300004548,-2.7318499088306134,0.6448994063886302
Toronto,2024-06-14T16:53:44,799,-0.8225620909915238,-0.7977218363009325,-0.45346781611423387,-1.1349064111720926,0.19295407449143243
Calgary,2024-06-14T18:35:15,1250,-0.30099600008174526,-0.2758415498850322,-0.04944749176492671,-0.7744521055386505,0.15816633141816056
Ottawa,2024-06-14T18:35:15,16,-0.24484314097694734,-0.2548213601111288,-0.20988675951948826,-0.2548213680359003,0.01990600607704583
Toronto,2024-06-14T18:35:15,799,0.13183885994938185,0.028767954410986448,0.7175303101546775,-0.21326394379153607,0.31019518477581487
Winnipeg,2024-06-14T18:35:15,795,-0.6146955530146985,-0.6311761706887397,-0.27579495310760704,-1.007578864351956,0.16687683947593243
Calgary,2024-06-14T20:16:45,1250,0.04742526578331814,0.017182550861076916,0.6888462901127801,-0.6844645142562678,0.34343943814774713
Vancouver,2024-06-14T20:16:45,196,-1.123343202237533,-1.202152729034327,-0.06905274093142653,-1.870489212718415,0.5271609910776166
Halifax,2024-06-15T16:34:44,1430,-0.5123180409915731,-0.5662157449600633,0.7683647871022738,-0.9832095503813827,0.3084171013890129
Montreal,2024-06-15T16:34:44,459,-0.04997906064977771,-0.047663627605778115,0.15792292356501944,-0.553749084473037,0.18475695747596774
Ottawa,2024-06-15T16:34:44,3546,-0.3245351488734619,-0.32989517726722994,-0.09639355540267645,-0.8220589756958876,0.12741801539766442
Toronto,2024-06-15T16:34:44,799,0.11185065302117425,0.11532862689588445,0.3594287834585718,-0.2473198622466834,0.12930571011260805
Montreal,2024-06-15T18:16:14,459,0.5265369324348831,0.5280223366064436,0.6359143257145485,0.18880367279037205,0.08591429880813843
Ottawa,2024-06-15T18:16:14,3546,0.13026247029300053,0.15153994328656425,0.35251456499098915,-0.13999330997465476,0.10416783524110687
Toronto,2024-06-15T18:16:14,799,0.08787827094180121,0.12415527252149039,0.41592916846303923,-0.5487150540519861,0.19285809354553246
Winnipeg,2024-06-15T18:16:14,795,-0.4621561452259034,-0.44777844092442,-0.08099834620945945,-0.7841926813127867,0.1965258303166787
Calgary,2024-06-15T19:57:45,1250,-0.4950547342862729,-0.41063285120108384,-0.01718615683826432,-1.679382740485063,0.35643604296042225
Vancouver,2024-06-15T19:57:45,196,-1.6991354946084594,-1.7200663900618702,-0.9318159818637904,-2.95688922552132,0.5027533132054748
Winnipeg,2024-06-15T19:57:45,104,0.33401992841203587,0.34727537610644615,0.5314113669393793,0.047193875547498376,0.1821710036661168
Vancouver,2024-06-15T21:39:14,196,-0.012626643387357177,0.2087385956964858,1.2430917018128178,-0.9544208281461839,0.5421960156173145
Halifax,2024-06-16T16:15:44,1430,-0.4121272613337994,-0.47495694104435965,0.0982229337096497,-0.6502380042494792,0.16252035008033053
Montreal,2024-06-16T16:15:44,459,-0.9301333291872056,-0.9869698991680509,-0.6899341940876904,-1.1685843467720436,0.1417110304387457
Ottawa,2024-06-16T16:15:44,3546,-0.987636919047698,-0.9675811713007317,-0.7576119303700104,-1.271788120271045,0.12346512945967113
Montreal,2024-06-16T17:57:13,459,0.04080245045069463,0.09579762607957808,0.14331689476981166,-0.5630015134815272,0.1721039544242211
Ottawa,2024-06-16T17:57:13,3546,-0.6553304120917214,-0.6464396640784013,-0.4169290363785176,-0.9419462084779606,0.10568215005747912
Toronto,2024-06-16T17:57:13,799,0.12871711874888134,0.16216863178750265,0.5301394462590742,-0.6623476567989572,0.2383425503487832
Winnipeg,2024-06-16T17:57:13,795,-0.15280420089861496,-0.14651080872035083,0.056157361716070636,-0.6315234018926805,0.14263818080022397
Calgary,2024-06-16T19:38:44,1250,-1.2411136761348276,-1.30236479519806,-0.3926976323120157,-1.9977601766561888,0.3083312630828522
Vancouver,2024-06-16T19:38:44,196,-0.9865458600407558,-0.9836182217001124,-0.9205690026265473,-1.3336862325692311,0.0841992054701439
Winnipeg,2024-06-16T19:38:44,795,0.545534683875536,0.5203540992186538,0.7849230170257775,0.32775399088858803,0.12588596218598994
Vancouver,2024-06-16T21:20:13,196,-0.6333083462031666,-0.6186422536937511,-0.37448170781063184,-0.8141573667540881,0.13096208923456026
Halifax,2024-06-17T15:56:43,1430,-1.1842270739810619,-1.1425144406941985,-0.8948156833641322,-1.7159817218792315,0.2048575390816491
Halifax,2024-06-17T17:38:12,1430,0.2951714422200285,0.21801943357412018,0.7365750840616102,-0.025087820366022164,0.19759360254225955
Montreal,2024-06-17T17:38:12,459,-0.3120779544256562,-0.26916702360611416,-0.05647652596232887,-0.8598048502673936,0.18954591075844127
Ottawa,2024-06-17T17:38:12,3546,-0.6244322721002578,-0.6533890531490364,-0.10321957617993759,-0.9700481891634871,0.16611791083009284
Toronto,2024-06-17T17:38:12,799,-0.4061495402229996,-0.39373760456040213,-0.008094703778621112,-1.196059823036538,0.23109604337007542
Winnipeg,2024-06-17T17:38:12,795,-0.6343620007916021,-0.6230730413904886,-0.46324855089149525,-1.0502299070365497,0.1128922408165508
Calgary,2024-06-17T19:19:43,1250,-0.8286815683770375,-0.741160224938048,0.016990734264285115,-2.1627328395882386,0.6031125650501558
Vancouver,2024-06-17T19:19:43,196,-1.1641583762432306,-1.001134896789546,-0.9188314676273561,-1.7036404609698697,0.2856929977580592
Winnipeg,2024-06-17T19:19:43,795,-0.6346443733995072,-0.5567043636097525,-0.21906943619240044,-1.3156136274346812,0.29453891128028414
Calgary,2024-06-17T21:01:13,1250,0.40928310690699293,0.4870080381218404,0.842460155488575,-0.6553609371192427,0.32349584112413154
Vancouver,2024-06-17T21:01:13,196,-0.4937833764293115,-0.36098335882919386,-0.08348067322567004,-1.1211482286473402,0.23334821108765477
Halifax,2024-06-18T15:37:41,1430,-0.960769071348908,-1.0583231280109224,-0.14136782288539704,-1.4253309965143466,0.30086133693491157
Halifax,2024-06-18T17:19:12,1430,-0.4421075066661581,-0.4321858843759712,-0.3208068884233928,-0.6380953788761711,0.06530349461908483
Montreal,2024-06-18T17:19:12,459,-0.6795590888604519,-0.5837887694773716,-0.45076987147312175,-1.338858246803669,0.18725789211678576
Ottawa,2024-06-18T17:19:12,3546,-1.1739736714896065,-1.1920234926564706,-0.5724498033521139,-1.607691287994205,0.20459318311166752
Toronto,2024-06-18T17:19:12,799,-0.9572119760259953,-0.9670202999883185,-0.4979083836076538,-1.712152007204585,0.21792227762159386
Winnipeg,2024-06-18T17:19:12,795,-1.0529477697747907,-1.1064472846945157,-0.5189407467837834,-1.583504796029226,0.248952706583426
Calgary,2024-06-18T19:00:42,1250,-1.2921995637487174,-1.1655522059092152,-0.13588754832718336,-2.5125599642571923,0.7530844672226055
Winnipeg,2024-06-18T19:00:42,795,-0.23260234139235766,-0.24474874211365602,0.014512361958632909,-0.6811300516133223,0.14768641868941218
Calgary,2024-06-18T20:42:12,1250,-0.40322981444462525,-0.31070991806616505,0.5938283801089471,-1.6135197413144042,0.610911838993071
Vancouver,2024-06-18T20:42:12,196,-0.35370174429353995,-0.4598335378892115,0.21511171758213565,-1.047876715661979,0.3664335121688796
Halifax,2024-06-19T15:18:40,770,-0.6656712705046081,-0.6673665645891421,-0.584838092326637,-0.7265488505370717,0.03204488849464928
Halifax,2024-06-19T17:00:10,1430,-0.7621618381275977,-0.7881091978077348,-0.4067411124702923,-1.009253144264915,0.12440517679346128
Montreal,2024-06-19T17:00:10,459,-1.5007630231281495,-1.4850550700809775,-1.1985790729512846,-1.9902547597884672,0.1917186816621796
Ottawa,2024-06-19T17:00:10,3546,-1.8966572117567029,-1.9585305183708652,-1.2969931364053964,-2.294610977174429,0.21959663841837296
Toronto,2024-06-19T17:00:10,799,-1.6470861669588681,-1.5823196162748139,-1.0235518217082464,-2.197847128249745,0.26553063684690437
Calgary,2024-06-19T18:41:41,1250,-1.2831342725891934,-1.331971616680815,-0.6691716313353944,-1.7065494060547035,0.2867404364234783
Toronto,2024-06-19T18:41:41,799,0.08643877728829423,0.12195170839455746,0.5850249853922803,-0.3119699954986223,0.26496264745378834
Winnipeg,2024-06-19T18:41:41,795,0.0062134183868644355,-0.021532769016050748,0.5109402537349399,-0.3626036643984426,0.2396096234846858
Calgary,2024-06-19T20:23:11,1250,-0.21693150490284052,-0.08094870109179615,0.41877648234442655,-1.6732903248471855,0.5013040957021684
Vancouver,2024-06-19T20:23:11,196,0.04988890590959869,0.1115707071012528,0.19829884171521547,-0.38632101772257144,0.17732664496978084
Halifax,2024-06-20T16:41:09,1430,-0.8151950214354021,-0.8223677825970138,-0.3904007971285123,-1.1877067089088975,0.17370035193779781
