CMANAME,date,count,mean,median,max,min,stdDev
Toronto,2024-06-15T16:34:44,783,0.03000071232968874,0.029370741826502778,0.031969584695784176,0.02828538231550451,9.182141367254766E-4
Montreal,2024-06-15T18:16:14,397,0.0304894577707926,0.030429531167606032,0.03396029560748954,0.02664901986204766,0.0028261664716037224
Ottawa,2024-06-15T18:16:14,2990,0.030799939457324458,0.03074162861049376,0.03331723064187515,0.02802033509590149,0.0011716328346958699
Toronto,2024-06-15T18:16:14,751,0.032865831645392335,0.03300539152699796,0.0367150504108905,0.028151887562574168,0.002206287351471206
Winnipeg,2024-06-15T18:16:14,657,0.03066888318877688,0.03151494730338908,0.03503469506145297,0.02654864580402757,0.0022558195168998355
Calgary,2024-06-15T19:57:45,98,0.018188946355208176,0.01684252096168198,0.02182210310291166,0.016842515344883426,0.0022321989491860365
Vancouver,2024-06-15T19:57:45,193,0.02656475725247223,0.0271734890297755,0.0307838544250088,0.01887681531556576,0.004040282308448208
Vancouver,2024-06-15T21:39:14,196,0.02751300825598097,0.027984075528743702,0.028115748083506708,0.025991054251739816,7.796924410782773E-4
Halifax,2024-06-16T16:15:44,1227,0.027206498670943487,0.027482781492637928,0.03313653171062393,0.0228980369865706,0.002803069259764888
Toronto,2024-06-16T17:57:13,787,0.033126126863395264,0.03288729349546331,0.03805067762735122,0.030299682170127743,0.0018340772930712022
Winnipeg,2024-06-16T17:57:13,294,0.028305081725399837,0.028626901996640475,0.030240600494093994,0.024927795851389007,0.002053820128167383
Calgary,2024-06-16T19:38:44,835,0.0225063267317289,0.022312209224130398,0.029306958521862533,0.017158189788439762,0.003281500943526808
Winnipeg,2024-06-16T19:38:44,769,0.032361271965087764,0.03248147071031827,0.0336902969254538,0.028511489539603137,0.0012134229267332956
Vancouver,2024-06-16T21:20:13,155,0.022203858542085172,0.021927336763905316,0.023581203073305558,0.02192733181911342,6.432195821845224E-4
Montreal,2024-06-17T17:38:12,459,0.03624851651433156,0.0366908453154589,0.03827830031517989,0.03176589513506996,0.0015457681506040031
Ottawa,2024-06-17T17:38:12,3455,0.035188975929347735,0.034989431988875455,0.0391577221453459,0.031105509093813807,0.0015165549407200561
Toronto,2024-06-17T17:38:12,749,0.03533249230624645,0.03543790698881303,0.041650518607852884,0.029793580374745342,0.001722325400173344
Winnipeg,2024-06-17T17:38:12,641,0.03283913287743444,0.03302652768951446,0.03447906067296757,0.030889858459937945,0.0010141371739665252
Calgary,2024-06-17T19:19:43,95,0.027229141303148904,0.027036620399353145,0.02770336067764192,0.023915396242361577,6.231380099165841E-4
Vancouver,2024-06-17T19:19:43,12,0.025851199557884532,0.025851199403412628,0.02585120066371881,0.025851198639448604,3.802108489571726E-10
Winnipeg,2024-06-17T19:19:43,785,0.03102629263160682,0.031695019160640915,0.03317614644768135,0.028156964108333488,0.0014968787167807195
Halifax,2024-06-18T15:37:41,715,0.035681422618166356,0.034136190360518605,0.040088402257355306,0.026657543081151057,0.003131339774159356
Halifax,2024-06-18T17:19:12,643,0.03918874668285378,0.039397055710547295,0.0440772771835454,0.03459414467214075,0.0019066803519791132
Montreal,2024-06-18T17:19:12,459,0.03673658982709327,0.03664356916005026,0.040075961500446275,0.033006876707063065,0.0020265472384471597
Ottawa,2024-06-18T17:19:12,3366,0.037648315950005375,0.037383104398291886,0.04306231439116577,0.03112088561621469,0.002600635002367977
Toronto,2024-06-18T17:19:12,703,0.036204936933992946,0.0360647506012565,0.04114637896422679,0.029000440612423076,0.003112616260452125
Calgary,2024-06-18T19:00:42,818,0.021078138871052924,0.02103734707315523,0.02255946289850981,0.020091384027400155,7.522468349427689E-4
Calgary,2024-06-18T20:42:12,1067,0.02244504934013043,0.022161550821387977,0.02849224209788559,0.021096128970343825,0.0012926185236987857
Vancouver,2024-06-18T20:42:12,187,0.030379195079600376,0.030238028615712197,0.03381908066258845,0.027685081586207888,0.001316330205376546
Halifax,2024-06-19T17:00:10,1287,0.03891089011498067,0.03905809853746513,0.04533722369107601,0.034450259059639256,0.0027318295854890855
Montreal,2024-06-19T17:00:10,100,0.03285825701738045,0.03269445900841986,0.033470445380128715,0.03269445776886999,2.059162349992307E-4
Ottawa,2024-06-19T17:00:10,716,0.03494621586637132,0.0334430533412551,0.04302428867983832,0.029681826887950288,0.003569199348502443
Toronto,2024-06-19T17:00:10,200,0.03619225685045869,0.03546096757326691,0.04127457365396476,0.035018417105044976,0.001678583201623599
Calgary,2024-06-19T18:41:41,1127,0.025900418902600465,0.025579481047594815,0.02975646406417474,0.02295832708473537,0.00148778034014511
Toronto,2024-06-19T18:41:41,684,0.035752586123079313,0.03480147945554789,0.03945720281634805,0.03375036468500924,0.002098398544887623
Winnipeg,2024-06-19T18:41:41,764,0.029606279764328516,0.02912569030903083,0.03398149460556459,0.02624640800057732,0.0015548513036852173
Vancouver,2024-06-19T20:23:11,185,0.02831890950450218,0.028866246463926475,0.03267011146779551,0.024960713461010944,0.0018986795602389053
Halifax,2024-06-20T16:41:09,1057,0.03242268544225571,0.03254041069446131,0.039289105683604365,0.02695949748157315,0.002782651486654541
